"CAJERO"|"GCC"|"ENTIDAD"|"OFICINA"|"NOMBRE_CALLE"|"NUMERO"|"COD_POSTAL"|"POBLACION"|"PROVINCIA"|"latitud"|"longitud"|"LIBRETA"|"INGRESO"|"RECIBOS"|"CONTACTLESS"|"TRANS"|"EXTRAER"|"CON_SALDO"|"COSTE_EXTRACCION"|"EXCEPCIONES"
"09523"|0|"0061"|NA|"C/ JUAN BELMONTE"|NA|"29660"|"MÁLAGA-MARBELLA"|"MÁLAGA"|36.4896219|-4.9565621|0|0|0|0|0|1|1|0.8|0
"09524"|0|"0061"|NA|"AVDA. EL CALIFA"|NA|"29660"|"NUEVA ANDALUCÍA"|"MÁLAGA"|36.49857158|-4.9633044|0|0|0|0|0|1|1|0.8|0
"09525"|0|"0061"|NA|"MUELLE RIBERA, LOCAL 58-59"|NA|"29660"|"PUERTO BANUS"|"MÁLAGA"|36.48678515|-4.953618944|0|0|0|0|0|1|1|0.8|0
"09526"|0|"0061"|NA|"C.CIAL. CRISTAMAR LOCAL 59-B"|NA|"29660"|"PUERTO BANUS"|"MÁLAGA"|36.49181821|-4.951534867|0|0|0|0|0|1|1|0.8|0
"09527"|0|"0061"|NA|"CENTRO COMERCIAL CRISTAMAR"|127|"29660"|"PUERTO BANUS"|"MÁLAGA"|36.4907069|-4.9503142|0|0|0|0|0|1|1|0.8|0
"09528"|0|"0061"|NA|"CTRA. DE RONDA, KM. 44"|NA|"29679"|"BENAHAVIS"|"MÁLAGA"|36.51385934|-5.015501529|0|0|0|0|0|1|1|0.8|0
"09529"|0|"0061"|NA|"AVDA. DE ESPAÑA"|11|"29680"|"ESTEPONA"|"MÁLAGA"|36.41690528|-5.157853067|0|0|0|0|0|1|1|0.8|0
"09530"|0|"0061"|NA|"C/. DELFÍN"|6|"29692"|"SAN LUIS DE SABINILLAS"|"MÁLAGA"|36.35660144|-5.231629908|0|0|0|0|0|1|1|0.8|0
"09531"|0|"0061"|NA|"C/. FENICIOS"|2|"29740"|"TORRE DEL MAR"|"MÁLAGA"|36.73619728|-4.097798467|0|0|0|0|0|1|1|0.8|0
"09532"|0|"0061"|NA|"AUTOVÍA A7 SALIDA 292 CTRA FRIGILIANA-NERJA (GALF AXARQUIA)"|NA|"29780"|"FRIGILIANA"|"MÁLAGA"|36.7485803|-3.8726464|0|0|0|0|0|1|1|0.8|0
"09533"|0|"0061"|NA|"C/. EL BARRIO"|48|"29780"|"NERJA"|"MÁLAGA"|36.74504848|-3.879890442|0|0|0|0|0|1|1|0.8|0
"09534"|0|"0061"|NA|"C/. PINTADA"|2|"29780"|"NERJA"|"MÁLAGA"|36.74582006|-3.875939548|0|0|0|0|0|1|1|0.8|0
"09535"|0|"0061"|NA|"C/. PROLONGACIÓN RODRIGUEZ ACOSTA"|3|"29780"|"NERJA"|"MÁLAGA"|36.74895037|-3.871528655|0|0|0|0|0|1|1|0.8|0
"09536"|0|"0061"|NA|"C/. TRIANA"|43|"35002"|"LAS PALMAS DE GRAN CANARIA"|"LAS PALMAS"|28.104787|-15.415835|0|0|0|0|0|1|1|0.8|4
"09537"|0|"0061"|NA|"AVDA. RAFAEL CABRERA"|7|"35002"|"LAS PALMAS DE GRAN CANARIA"|"LAS PALMAS"|28.10562192|-15.41462034|0|0|0|0|0|1|1|0.8|4
"09538"|0|"0061"|NA|"PLAZA COMANDANTE RAMÓN FRANCO, PARQUE SANTA CATALINA"|2|"35007"|"LAS PALMAS DE GRAN CANARIA"|"LAS PALMAS"|28.139655|-15.430239|0|0|0|0|0|1|1|0.8|4
"09539"|0|"0061"|NA|"PASEO DE LAS CANTERAS"|23|"35008"|"LAS PALMAS DE GRAN CANARIA"|"LAS PALMAS"|28.14221417|-15.43381691|0|0|0|0|0|1|1|0.8|4
"09540"|0|"0061"|NA|"C/. JUAN REJÓN, ESQ. C/. GORDILLO"|61|"35008"|"LAS PALMAS DE GRAN CANARIA"|"LAS PALMAS"|28.149115|-15.426199|0|0|0|0|0|1|1|0.8|4
"09541"|0|"0061"|NA|"AVDA. JOSÉ MESA Y LÓPEZ"|43|"35010"|"LAS PALMAS DE GRAN CANARIA"|"LAS PALMAS"|28.132909|-15.436842|0|0|0|0|0|1|1|0.8|4
"09542"|0|"0061"|NA|"C/. MAR BLANCO"|6|"35100"|"LAS MELONERAS"|"LAS PALMAS"|27.74568043|-15.61169297|0|0|0|0|0|1|1|0.8|4
"09543"|0|"0061"|NA|"C/. DEL MAR MEDITERRÁNEO"|NA|"35100"|"LAS MELONERAS"|"LAS PALMAS"|27.73852077|-15.60196191|0|0|0|0|0|1|1|0.8|4
"09544"|0|"0061"|NA|"C/. DEL MAR MEDITERRANEO"|NA|"35100"|"LAS MELONERAS"|"LAS PALMAS"|27.7390644|-15.59974104|0|0|0|0|0|1|1|0.8|4
"09545"|0|"0061"|NA|"CENTRO DE OCIO HOLIDAY WORLD MASPALOMAS"|NA|"35100"|"MASPALOMAS"|"LAS PALMAS"|27.7612117|-15.5937891|0|0|0|0|0|1|1|0.8|4
"09546"|0|"0061"|NA|"AVDA. FINNAIR"|NA|"35100"|"MASPALOMAS"|"LAS PALMAS"|27.76110439|-15.59322596|0|0|0|0|0|1|1|0.8|4
"09547"|0|"0061"|NA|"CENTRO COMERCIAL SONNELAND, BLOQUE S, PLANTA 1ª -LOCAL A-106"|NA|"35100"|"MASPALOMAS (SAN BARTOLOMÉ DE TIRAJANA)"|"LAS PALMAS"|27.7622511|-15.5987088|0|0|0|0|0|1|1|0.8|4
"09548"|0|"0061"|NA|"C/. PARTERA LEONORITA"|22|"35100"|"PLAYA DEL INGLES"|"LAS PALMAS"|27.7679042|-15.57624489|0|0|0|0|0|1|1|0.8|4
"09549"|0|"0061"|NA|"AVDA. ALFÉRECES PROVISIONALES"|7|"35100"|"PLAYA DEL INGLÉS"|"LAS PALMAS"|27.7564971|-15.5696556|0|0|0|0|0|1|1|0.8|4
"09550"|0|"0061"|NA|"AVDA. TOUROPERADOR NECKERMANN"|3|"35100"|"PLAYA DEL INGLES"|"LAS PALMAS"|27.75870953|-15.58497012|0|0|0|0|0|1|1|0.8|4
"09551"|0|"0061"|NA|"AVDA. ESTADOS UNIDOS"|54|"35100"|"PLAYA DEL INGLES"|"LAS PALMAS"|27.75880922|-15.57740629|0|0|0|0|0|1|1|0.8|4
"09552"|0|"0061"|NA|"AVDA. DE GRAN CANARIA"|NA|"35100"|"PLAYA DEL INGLÉS"|"LAS PALMAS"|27.7620509|-15.5686983|0|0|0|0|0|1|1|0.8|4
"09553"|0|"0061"|NA|"AVDA. DE ITALIA"|NA|"35100"|"PLAYA DEL INGLES"|"LAS PALMAS"|27.75998173|-15.56798905|0|0|0|0|0|1|1|0.8|4
"09554"|0|"0061"|NA|"CENTRO COMERCIAL KASBAH - AVENIDA DE TENERIFE"|NA|"35100"|"PLAYA DEL INGLÉS"|"LAS PALMAS"|27.7634715|-15.5642971|0|0|0|0|0|1|1|0.8|4
"09555"|0|"0061"|NA|"AVENIDA ITALINA"|11|"35100"|"PLAYA DEL INGLÉS"|"LAS PALMAS"|27.7623922|-15.5639877|0|0|0|0|0|1|1|0.8|4
"09556"|0|"0061"|NA|"AVDA. DE ITALIA"|6|"35100"|"PLAYA DEL INGLES"|"LAS PALMAS"|27.76308861|-15.56315035|0|0|0|0|0|1|1|0.8|4
"09557"|0|"0061"|NA|"AVENIDA DE WIND SURFING - BAHIA FELIZ, LOCAL B29-B30"|NA|"35107"|"SAN BARTOLOMÉ DE TIRAJANA"|"LAS PALMAS"|27.7825609|-15.5197895|0|0|0|0|0|1|1|0.8|4
"09558"|0|"0061"|NA|"AVDA. DE CANARIAS"|220|"35110"|"VECINDARIO (SANTA LUCÍA)"|"LAS PALMAS"|27.851418|-15.440941|0|0|0|0|0|1|1|0.8|4
"09559"|0|"0061"|NA|"C/. MIGUEL MARRERO"|59|"35120"|"ARGUINEGUIN"|"LAS PALMAS"|27.75841996|-15.68167716|0|0|0|0|0|1|1|0.8|4
"09560"|0|"0061"|NA|"AVDA. TOMÁS ROCA BOSCH"|3|"35130"|"PUERTO RICO"|"LAS PALMAS"|27.79030481|-15.70818543|0|0|0|0|0|1|1|0.8|4
"09561"|0|"0061"|NA|"AVDA. DE LAS ARTES"|2|"35138"|"PUERTO DE MOGAN"|"LAS PALMAS"|27.8194621|-15.763565|0|0|0|0|0|1|1|0.8|4
"09562"|0|"0061"|NA|"PLAZA PEDRO BETANCOR"|10|"35138"|"PUERTO MOGAN"|"LAS PALMAS"|27.9050115|-15.7324365|0|0|0|0|0|1|1|0.8|4
"09563"|0|"0061"|NA|"AVDA. OLÍMPICOS DORESTE Y MOLINA"|83|"35139"|"PUERTO RICO"|"LAS PALMAS"|27.78369758|-15.71595848|0|0|0|0|0|1|1|0.8|4
"09564"|0|"0061"|NA|"C/. JUAN DIAZ RODRIGUEZ"|4|"35139"|"PUERTO RICO"|"LAS PALMAS"|27.78580002|-15.71191639|0|0|0|0|0|1|1|0.8|4
"09565"|0|"0061"|NA|"CENTRO CÍVICO COMERCIAL, LOC. 98 Y 106 FASE 1ª"|NA|"35139"|"PUERTO RICO"|"LAS PALMAS"|27.791203|-15.708411|0|0|0|0|0|1|1|0.8|4
"09566"|0|"0061"|NA|"AVDA. JOAQUIN BLANCO TORRENT"|2|"35139"|"PUERTO RICO"|"LAS PALMAS"|27.78302127|-15.70808887|0|0|0|0|0|1|1|0.8|4
"09567"|0|"0061"|NA|"AVDA. TOMÁS ROCA BOSCH. CENTRO COMERCIAL PUERTO RICO,  LOCAL 236"|NA|"35139"|"PUERTO RICO"|"LAS PALMAS"|27.79092175|-15.7080245|0|0|0|0|0|1|1|0.8|4
"09568"|0|"0061"|NA|"CENTRO CÍVICO COMERCIA,L LOCAL 98 Y 106 (FASE 1ª)"|NA|"35139"|"PUERTO RICO (LAS PALMAS)"|"LAS PALMAS"|27.7883601|-15.7102194|0|0|0|0|0|1|1|0.8|4
"09569"|0|"0061"|NA|"CENTRO COMERCIAL PLAZA MOGAN, LOCAL 21"|NA|"35143"|"PUERTO MOGAN"|"LAS PALMAS"|27.8839292|-15.723279|0|0|0|0|0|1|1|0.8|4
"09570"|0|"0061"|NA|"C.CIAL PARQUE TROPICAL. C/. MADRID"|1|"35290"|"PLAYA DEL INGLÉS"|"LAS PALMAS"|27.76320728|-15.56100458|0|0|0|0|0|1|1|0.8|4
"09571"|0|"0061"|NA|"CENTRO COMERCIAL KASBAH"|96|"35290"|"PLAYA DEL INGLÉS (SAN BARTOLOMÉ DE TIRAJANA)"|"LAS PALMAS"|27.7613721|-15.5688865|0|0|0|0|0|1|1|0.8|4
"09572"|0|"0061"|NA|"CENTRO COMERCIAL YUMBO - AVENIDA ESTADOS UNIDOS"|54|"35290"|"SAN BARTOLOMÉ DE TIRAJANA"|"LAS PALMAS"|27.75813988|-15.5769074|0|0|0|0|0|1|1|0.8|4
"09573"|0|"0061"|NA|"AVDA. TOUROPERADOR NECKERMAN S/N CAMPO INTERNACIONAL MASPALOMAS"|NA|"35290"|"SAN BARTOLOME DE TIRAJANA"|"LAS PALMAS"|27.7545593|-15.5903801|0|0|0|0|0|1|1|0.8|4
"09574"|0|"0061"|NA|"CA. APARTAMENTO PLAYA FLAMINGO - SUPER FLAMINGO II"|NA|"35350"|"LANZAROTE"|"LAS PALMAS"|28.85798676|-13.84159327|0|0|0|0|0|1|1|0.8|4
"09575"|0|"0061"|NA|"C/. LEÓN Y CASTILLO"|5|"35500"|"ARRECIFE"|"LAS PALMAS"|28.958859|-13.548503|0|0|0|0|0|1|1|0.8|4
"09576"|0|"0061"|NA|"AVDA. DEL MAR"|NA|"35508"|"COSTA TEGUISE"|"LAS PALMAS"|28.99493542|-13.49857092|0|0|0|0|0|1|1|0.8|4
"09577"|0|"0061"|NA|"PASEO MARÍTIMO, LOCAL 8"|NA|"35508"|"LAS PALMAS"|"LAS PALMAS"|28.1235459|-15.4362574|0|0|0|0|0|1|1|0.8|4
"09578"|0|"0061"|NA|"AVDA. ISLAS CANARIAS"|1|"35509"|"COSTA TEGUISE"|"LAS PALMAS"|29.0021622|-13.4839909|0|0|0|0|0|1|1|0.8|4
"09579"|0|"0061"|NA|"C/. CHIMIDAS"|20|"35509"|"PLAYA HONDA"|"LAS PALMAS"|28.95650034|-13.5869363|0|0|0|0|0|1|1|0.8|4
"09580"|0|"0061"|NA|"C/. CHIMIDAS"|20|"35509"|"PLAYA HONDA"|"LAS PALMAS"|28.95684768|-13.58628452|0|0|0|0|0|1|1|0.8|4
"09581"|0|"0061"|NA|"C/ ROQUE NUBLO"|1|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|27.9907197|-15.4130633|0|0|0|0|0|1|1|0.8|4
"09582"|0|"0061"|NA|"CENTRO COMERCIAL LOS JAMEOS, LOCALES 77-78"|NA|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92821136|-13.62914085|0|0|0|0|0|1|1|0.8|4
"09583"|0|"0061"|NA|"C/. GRAMILLO"|1|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.93225638|-13.62054974|0|0|0|0|0|1|1|0.8|4
"09584"|0|"0061"|NA|"PLAZA EL VARADERO, PUERTO DEL CARMEN"|NA|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.9214152|-13.6723764|0|0|0|0|0|1|1|0.8|4
"09585"|0|"0061"|NA|"AVDA. JUAN CARLOS I"|15|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92321127|-13.66868734|0|0|0|0|0|1|1|0.8|4
"09586"|0|"0061"|NA|"AVDA. JUAN CARLOS I"|15|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.9230258|-13.66853714|0|0|0|0|0|1|1|0.8|4
"09587"|0|"0061"|NA|"AVDA. DE LAS PLAYAS"|8|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92086359|-13.66460502|0|0|0|0|0|1|1|0.8|4
"09588"|0|"0061"|NA|"C/. ALCORCE"|3|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92352585|-13.66102427|0|0|0|0|0|1|1|0.8|4
"09589"|0|"0061"|NA|"AVDA. DE LAS PLAYAS"|19|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92048795|-13.65866929|0|0|0|0|0|1|1|0.8|4
"09590"|0|"0061"|NA|"AVDA. DE LAS PLAYAS"|53|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92034474|-13.65066826|0|0|0|0|0|1|1|0.8|4
"09591"|0|"0061"|NA|"AVENIDA DE LAS PLAYAS"|39|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.9203909|-13.6504766|0|0|0|0|0|1|1|0.8|4
"09592"|0|"0061"|NA|"AVDA. DE LAS PLAYAS"|41|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.9203855|-13.64952832|0|0|0|0|0|1|1|0.8|4
"09593"|0|"0061"|NA|"AVDA. DE LAS PLAYAS - C. CIAL LOS DRAGOS"|67|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92019918|-13.64422292|0|0|0|0|0|1|1|0.8|4
"09594"|0|"0061"|NA|"AVDA. DE LAS PLAYAS"|79|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.9278501|-13.6358716|0|0|0|0|0|1|1|0.8|4
"09595"|0|"0061"|NA|"AVDA. MARÍTIMA DE LAS PLAYAS"|75|"35510"|"PUERTO DEL CARMEN"|"LAS PALMAS"|28.92923047|-13.6346367|0|0|0|0|0|1|1|0.8|4
"09596"|0|"0061"|NA|"AVDA. DE LAS PLAYAS, CENTRO COMERCIAL LOS POCILLOS, LOCAL 5"|99|"35510"|"PUERTO DEL CARMEN (TÍAS)"|"LAS PALMAS"|28.929632|-13.630267|0|0|0|0|0|1|1|0.8|4
"09597"|0|"0061"|NA|"AVDA. DE LAS PLAYAS - CENTRO COMERCIAL LAS TABAIBAS, LOCAL 6-13"|NA|"35510"|"PUERTO DEL CARMEN (TÍAS)"|"LAS PALMAS"|28.92061238|-13.66167203|0|0|0|0|0|1|1|0.8|4
"09598"|0|"0061"|NA|"C/. LIMONES"|11|"35580"|"PLAYA BLANCA"|"LAS PALMAS"|28.8619492|-13.8314802|0|0|0|0|0|1|1|0.8|4
"09599"|0|"0061"|NA|"AVDA. DEL PAPAGAYO"|8|"35580"|"PLAYA BLANCA"|"LAS PALMAS"|28.86308218|-13.82975131|0|0|0|0|0|1|1|0.8|4
"09600"|0|"0061"|NA|"AVDA. MARÍTIMA"|123|"35580"|"PLAYA BLANCA"|"LAS PALMAS"|28.86236808|-13.82777721|0|0|0|0|0|1|1|0.8|4
"09601"|0|"0061"|NA|"C/. LANZAROTE"|NA|"35580"|"PLAYA BLANCA"|"LAS PALMAS"|28.86281204|-13.85217726|0|0|0|0|0|1|1|0.8|4
"09602"|0|"0061"|NA|"AVDA. DEL PAPAGAYO"|NA|"35580"|"PLAYA BLANCA"|"LAS PALMAS"|28.86343218|-13.82522374|0|0|0|0|0|1|1|0.8|4
"09603"|0|"0061"|NA|"PTO. DEPORTIVO MARINA DE RUBICÓN, LOC. 61-B"|NA|"35580"|"PLAYA BLANCA"|"LAS PALMAS"|28.85919214|-13.81495625|0|0|0|0|0|1|1|0.8|4
"09604"|0|"0061"|NA|"CALLE MARÍTIMA"|97|"35580"|"YAIZA (LAS PALMAS)"|"LAS PALMAS"|28.862219|13.83053|0|0|0|0|0|1|1|0.8|4
"09605"|0|"0061"|NA|"C/. SECUNDINO ALONSO, ESQ. C/. DUERO"|NA|"35600"|"PUERTO DEL ROSARIO"|"LAS PALMAS"|28.494677|-13.863303|0|0|0|0|0|1|1|0.8|4
"09606"|0|"0061"|NA|"AVDA. ALCALDE JUAN RAMÓN SOTO MORALES"|1|"35610"|"CALETA DE FUSTE"|"LAS PALMAS"|28.39933775|-13.8587594|0|0|0|0|0|1|1|0.8|4
"09607"|0|"0061"|NA|"AVDA. DEL CASTILLO"|5|"35610"|"CALETA DE FUSTE"|"LAS PALMAS"|28.3976885|-13.85966063|0|0|0|0|0|1|1|0.8|4
"09608"|0|"0061"|NA|"AVDA. CENTRAL NUEVO HORIZONTE"|4|"35610"|"CALETA DE FUSTE"|"LAS PALMAS"|28.41190325|-13.8560611|0|0|0|0|0|1|1|0.8|4
"09609"|0|"0061"|NA|"ALCALDE JUAN ÉVORA SUÁREZ"|27|"35610"|"PUERTO DEL ROSARIO"|"LAS PALMAS"|28.3983199|-13.8581547|0|0|0|0|0|1|1|0.8|4
"09610"|0|"0061"|NA|"C.CIAL CASA ATLÁNTICA"|NA|"35625"|"MORRO JABLE"|"LAS PALMAS"|28.0511096|-14.351552|0|0|0|0|0|1|1|0.8|4
"09611"|0|"0061"|NA|"AVDA. DEL SALADAR"|7|"35625"|"MORRO JABLE"|"LAS PALMAS"|28.04892413|-14.34044927|0|0|0|0|0|1|1|0.8|4
"09612"|0|"0061"|NA|"C/. SANCHO PANZA"|1|"35625"|"MORRO JABLE"|"LAS PALMAS"|28.05526087|-14.32578564|0|0|0|0|0|1|1|0.8|4
"09613"|0|"0061"|NA|"C/. NUESTRA SRA. DEL CARMEN"|19|"35625"|"MORRO JABLE (PÁJARA)"|"LAS PALMAS"|28.051092|-14.35253|0|0|0|0|0|1|1|0.8|4
"09614"|0|"0061"|NA|"URBANIZACIÓN LAS GAVIOTAS"|1|"35626"|"FUERTEVENTURA"|"LAS PALMAS"|28.08091511|-14.29717586|0|0|0|0|0|1|1|0.8|4
"09615"|0|"0061"|NA|"C/ GRAN CANARIA"|13|"35626"|"FUERTEVENTURA"|"LAS PALMAS"|28.07136232|-14.30739641|0|0|0|0|0|1|1|0.8|4
"09616"|0|"0061"|NA|"URBANIZACIÓN LAS GAVIOTAS - PASAJE PLAYA"|1|"35626"|"JANDÍA"|"LAS PALMAS"|28.08105|-14.2972|0|0|0|0|0|1|1|0.8|4
"09617"|0|"0061"|NA|"URB. LAS GAVIOTAS, PASAJE PLAYA"|1|"35626"|"JANDIA"|"LAS PALMAS"|28.05612891|-14.32082891|0|0|0|0|0|1|1|0.8|4
"09618"|0|"0061"|NA|"C/. PUNTA DE LOS MOLINILLOS"|NA|"35627"|"COSTA CALMA"|"LAS PALMAS"|28.15918254|-14.22846437|0|0|0|0|0|1|1|0.8|4
"09619"|0|"0061"|NA|"C/ A. FRANCISCO BERRIEL"|130|"35630"|"ANTIGUA"|"LAS PALMAS"|28.39904|-13.85894|0|0|0|0|0|1|1|0.8|4
"09620"|0|"0061"|NA|"AVDA. NUESTRA SEÑORA DEL CARMEN"|10|"35660"|"CORRALEJO"|"LAS PALMAS"|28.73655794|-13.86862725|0|0|0|0|0|1|1|0.8|4
"09621"|0|"0061"|NA|"C/. VALENTÍN SANZ"|31|"38002"|"SANTA CRUZ DE TENERIFE"|"TENERIFE"|28.468201|-16.250861|0|0|0|0|0|1|1|0.8|4
"09622"|0|"0061"|NA|"C/. LA MARINA"|15|"38002"|"SANTA CRUZ DE TENERIFE"|"TENERIFE"|28.468295|-16.247975|0|0|0|0|0|1|1|0.8|4
"09623"|0|"0061"|NA|"C/. OBISPO REY REDONDO"|33|"38201"|"SAN CRISTOBAL DE LA LAGUNA"|"TENERIFE"|28.488637|-16.316897|0|0|0|0|0|1|1|0.8|4
"09624"|0|"0061"|NA|"C/. EL CALVARIO"|38|"38300"|"LA OROTAVA"|"TENERIFE"|28.392844|-16.52185|0|0|0|0|0|1|1|0.8|4
"09625"|0|"0061"|NA|"AVDA. FAMILIA DE BETANCOURT Y MOLINA"|33|"38400"|"PUERTO DE LA CRUZ"|"TENERIFE"|28.418306|-16.542385|0|0|0|0|0|1|1|0.8|4
"09626"|0|"0061"|NA|"AVDA. LORO PARQUE"|NA|"38400"|"PUERTO DE LA CRUZ"|"TENERIFE"|28.40809554|-16.56599611|0|0|0|0|0|1|1|0.8|4
"09627"|0|"0061"|NA|"AEROPUERTO DE TENERIFE SUR"|NA|"38610"|"GRANADILLA DE ABONA"|"TENERIFE"|28.0486728|-16.5769669|0|0|0|0|0|1|1|0.8|4
"09628"|0|"0061"|NA|"AEROPUERTO DE TENERIFE SUR"|NA|"38610"|"GRANADILLA DE ABONA"|"TENERIFE"|28.0457718|-16.576216|0|0|0|0|0|1|1|0.8|4
"09629"|0|"0061"|NA|"AEROPUERTO DE TENERIFE SUR"|NA|"38610"|"GRANADILLA DE ABONA"|"TENERIFE"|28.029071|-16.601154|0|0|0|0|0|1|1|0.8|4
"09630"|0|"0061"|NA|"AVDA. JOSE ANTONIO TAVIO"|15|"38630"|"COSTA DEL SILENCIO"|"TENERIFE"|28.01216748|-16.64708197|0|0|0|0|0|1|1|0.8|4
"09631"|0|"0061"|NA|"C/. MINERVA"|16|"38630"|"COSTA DEL SILENCIO"|"TENERIFE"|28.0105525|-16.64102018|0|0|0|0|0|1|1|0.8|4
"09632"|0|"0061"|NA|"AVDA. PRÍNCIPE FELIPE"|13|"38631"|"LAS GALLETAS (ARONA)"|"TENERIFE"|28.00872|-16.654761|0|0|0|0|0|1|1|0.8|4
"09633"|0|"0061"|NA|"AVDA. DEL ATLANTICO"|3|"38639"|"GOLF DEL SUR"|"TENERIFE"|28.02490174|-16.61016136|0|0|0|0|0|1|1|0.8|4
"09634"|0|"0061"|NA|"AVDA. DEL ATLÁNTICO"|18|"38639"|"GOLF DEL SUR"|"TENERIFE"|28.02449686|-16.60753816|0|0|0|0|0|1|1|0.8|4
"09635"|0|"0061"|NA|"AV. J.M. GALVÁN BELLO"|NA|"38639"|"GOLF DEL SUR"|"TENERIFE"|28.0342731|-16.6073466|0|0|0|0|0|1|1|0.8|4
"09636"|0|"0061"|NA|"CENTRO COMERCIAL LAS VERÓNICAS II, LOCAL 18"|NA|"38640"|"PLAYA DE LAS AMÉRICAS"|"TENERIFE"|28.06628463|-16.73225284|0|0|0|0|0|1|1|0.8|4
"09637"|0|"0061"|NA|"BULEVAR CHAJOFE, EDIF. EDÉN - LOC. 5"|NA|"38650"|"LOS CRISTIANOS (ARONA)"|"TENERIFE"|28.055003|-16.713351|0|0|0|0|0|1|1|0.8|4
"09638"|0|"0061"|NA|"PASEO DE LAS VISTAS"|NA|"38650"|"LOS CRISTIANOS"|"TENERIFE"|28.05162031|-16.72224015|0|0|0|0|0|1|1|0.8|4
"09639"|0|"0061"|NA|"C/. JUAN XXIII"|25|"38650"|"LOS CRISTIANOS"|"TENERIFE"|28.05162741|-16.71917975|0|0|0|0|0|1|1|0.8|4
"09640"|0|"0061"|NA|"PASEO PABLOS ABRIL"|15|"38650"|"LOS CRISTIANOS"|"TENERIFE"|28.05095988|-16.71810687|0|0|0|0|0|1|1|0.8|4
"09641"|0|"0061"|NA|"AVDA. JUAN CARLOS I"|18|"38650"|"LOS CRISTIANOS"|"TENERIFE"|28.0484578|-16.71153277|0|0|0|0|0|1|1|0.8|4
"09642"|0|"0061"|NA|"PUERTO DE LOS CRISTIANOS S/N (AUTORIDAD PORTUARIA)"|NA|"38650"|"LOS CRISTIANOS - ARONA"|"TENERIFE"|28.0489062|-16.7115979|0|0|0|0|0|1|1|0.8|4
"09643"|0|"0061"|NA|"AVDA. DE LOS PUEBLOS. URB. LAS FLORES, LOC. 3-4"|NA|"38660"|"COSTA ADEJE"|"TENERIFE"|28.07345709|-16.73115849|0|0|0|0|0|1|1|0.8|4
"09644"|0|"0061"|NA|"\"COMPLEJO RESIDENCIAL \"\"EL CAMISÓN\"\" - LOC. 15-16\""|NA|"38660"|"PLAYA DE LAS AMERICAS (ARONA)"|"TENERIFE"|28.056511|-16.726411|0|0|0|0|0|1|1|0.8|4
"09645"|0|"0061"|NA|"AVDA. AUSTRIA. CENTRO COMERCIAL LAKME"|NA|"38660"|"ADEJE"|"TENERIFE"|28.077719|-16.727727|0|0|0|0|0|1|1|0.8|4
"09646"|0|"0061"|NA|"AVENIDA BRUSELAS 5"|7|"38660"|"ADEJE"|"TENERIFE"|28.0890446|-16.7349886|0|0|0|0|0|1|1|0.8|4
"09647"|0|"0061"|NA|"C/ VALENCIA, C.C.COSTA LOCAL 2"|NA|"38660"|"ADEJE"|"TENERIFE"|28.0826181|-16.7347416|0|0|0|0|0|1|1|0.8|4
"09648"|0|"0061"|NA|"AVDA. LITORAL PARQUE DE SANTIAGO IV LOCAL 19"|NA|"38660"|"ADEJE"|"TENERIFE"|28.1220604|-16.7338211|0|0|0|0|0|1|1|0.8|4
"09649"|0|"0061"|NA|"AVENIDA ERNESTO SARTI"|1|"38660"|"ADEJE (TENERIFE)"|"TENERIFE"|28.0863252|-16.7305845|0|0|0|0|0|1|1|0.8|4
"09650"|0|"0061"|NA|"AVDA. RAFAEL PUIG LLUVINA"|23|"38660"|"ARONA"|"TENERIFE"|28.0620472|-16.7311973|0|0|0|0|0|1|1|0.8|4
"09651"|0|"0061"|NA|"AVENIDA DE LAS AMÉRICAS M-6"|NA|"38660"|"ARONA"|"TENERIFE"|28.05443|-16.72781|0|0|0|0|0|1|1|0.8|4
"09652"|0|"0061"|NA|"AVENIDA RAFAEL PUIG LLUVINA"|NA|"38660"|"ARONA"|"TENERIFE"|28.0689656|-16.732309|0|0|0|0|0|1|1|0.8|4
"09653"|0|"0061"|NA|"AVDA. RAFAEL PUIG"|1|"38660"|"ARONA"|"TENERIFE"|28.0675356|-16.7322044|0|0|0|0|0|1|1|0.8|4
"09654"|0|"0061"|NA|"CARRETERA C-822, KM 105"|NA|"38660"|"ARONA"|"TENERIFE"|28.10116|-16.6822899|0|0|0|0|0|1|1|0.8|4
